B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
237.48	168.41	191.92	178.49	154.05	170.22	218.58	201.48	186.07	219.75	173.32	186.07	194.88	191.92	183.97	191.92	168.41	219.75	195.97	198.15	189.78	219.75	202.60	204.82	183.97	246.45	207.42	191.92	178.49	165.73	219.75	237.48	161.25	186.07	186.07	186.07	211.99	211.99	211.99	204.82	152.90	237.48	201.48	165.73	161.25	156.98	161.25	186.07	241.20	161.25	180.56	145.22	145.22	180.56	134.75	175.35	175.35	186.07	158.37	191.92	237.48	181.99	246.45	151.85	170.42	86.55	168.31	287.64	0.00	199.23	108.87	199.23	236.78	272.41	185.02	211.99	259.29	287.64	151.93	204.82	237.48	211.99	186.71	198.15	247.76	
165.34	178.63	152.07	211.49	165.34	206.27	148.02	177.54	160.71	148.02	211.49	136.83	177.54	186.54	203.94	156.29	196.96	170.22	238.56	192.67	203.94	199.23	196.96	165.34	184.35	220.91	188.20	160.71	196.96	170.22	199.23	231.19	175.35	175.35	175.35	170.22	175.35	175.35	175.35	180.78	165.34	186.54	175.35	152.07	180.78	156.29	175.35	160.71	195.20	180.78	165.34	165.34	156.29	148.02	156.29	165.34	175.35	213.87	200.48	199.23	206.27	146.53	174.30	168.56	170.22	160.71	187.63	231.19	199.23	0.00	186.54	5.14	175.35	160.71	198.09	170.22	222.14	199.23	191.56	241.20	186.54	222.14	177.15	241.20	213.87	
186.07	178.49	186.07	195.97	194.88	180.78	185.02	201.48	180.56	198.15	245.14	180.56	216.24	165.73	189.78	186.07	245.14	186.07	256.54	198.15	168.41	211.99	183.97	204.82	183.97	227.00	200.36	165.73	178.49	180.56	204.82	247.76	191.92	211.99	211.99	211.99	204.82	204.82	204.82	198.15	170.42	228.20	201.48	204.82	180.56	141.60	180.56	211.99	201.87	180.56	198.15	198.15	165.73	186.07	152.90	228.20	198.15	211.99	216.97	186.07	186.07	191.01	190.85	168.91	170.42	78.91	162.82	211.99	108.87	186.54	0.00	180.78	220.91	219.75	197.06	228.20	237.48	219.75	185.02	247.76	211.99	191.92	222.99	247.76	211.99	
160.71	178.63	144.15	211.49	170.22	206.27	152.07	177.54	165.34	144.15	219.68	133.38	177.54	175.35	219.68	152.07	196.96	170.22	249.62	186.54	219.68	192.67	211.49	170.22	178.63	220.91	188.20	160.71	190.45	175.35	199.23	231.19	170.22	170.22	170.22	170.22	175.35	175.35	175.35	175.35	160.71	192.67	175.35	156.29	175.35	152.07	170.22	165.34	203.43	175.35	165.34	175.35	160.71	140.42	160.71	160.71	175.35	213.87	193.20	199.23	192.67	146.53	179.71	168.56	165.34	165.34	187.63	241.20	199.23	5.14	180.78	0.00	175.35	165.34	198.09	175.35	206.27	199.23	179.71	231.19	180.78	213.87	177.15	252.39	222.14	
195.43	171.70	207.32	216.71	169.84	175.35	173.54	161.32	158.79	220.91	171.70	175.35	189.60	184.86	191.56	195.43	181.11	184.86	163.13	195.43	203.31	195.43	191.56	184.86	251.01	218.82	227.80	236.78	163.13	5.89	311.69	360.21	138.35	184.86	184.86	184.86	207.32	207.32	207.32	195.43	166.71	184.86	169.84	166.71	158.79	116.54	166.71	184.86	166.71	158.79	158.79	126.83	195.43	158.79	116.54	132.41	166.71	166.71	173.04	151.48	255.85	62.57	126.83	166.71	175.35	207.32	132.41	195.43	236.78	175.35	220.91	175.35	0.00	195.43	151.48	151.48	195.43	207.32	149.76	166.71	175.35	236.78	173.04	184.86	158.79	
219.75	234.97	198.15	256.54	201.48	252.39	236.23	233.72	191.92	186.07	234.97	198.15	268.01	191.92	256.54	191.92	256.54	204.82	217.41	175.35	234.97	191.92	234.97	204.82	217.41	286.06	200.36	191.92	225.79	198.15	219.75	228.20	191.92	211.99	211.99	211.99	219.75	219.75	219.75	237.48	175.35	328.25	300.53	204.82	259.29	156.98	247.76	228.20	254.24	259.29	219.75	219.75	175.35	204.82	198.15	191.92	186.07	186.07	193.20	204.82	247.76	181.99	185.02	216.41	219.75	228.20	201.87	186.07	272.41	160.71	219.75	165.34	195.43	0.00	227.00	228.20	204.82	191.92	227.00	272.41	219.75	272.41	177.15	211.99	287.64	
148.02	194.88	148.02	188.71	176.41	159.69	225.79	223.36	227.00	156.01	182.91	148.02	242.52	169.41	194.88	148.02	201.48	169.41	182.91	156.01	201.48	148.02	201.48	164.73	224.58	217.41	192.67	160.27	182.91	127.44	246.45	236.23	179.53	174.34	174.34	174.34	160.27	160.27	160.27	156.01	203.71	174.34	181.85	156.01	179.53	140.66	179.53	203.71	208.93	179.53	197.06	169.41	169.41	169.41	169.41	203.71	148.02	197.06	215.65	190.85	270.95	133.90	225.79	180.90	190.85	197.06	192.86	227.00	185.02	198.09	197.06	198.09	151.48	227.00	0.00	227.00	257.91	227.00	183.97	210.86	174.34	197.06	220.91	227.00	218.58	
191.92	173.32	272.41	195.97	194.88	206.27	144.27	154.05	148.98	247.76	217.41	237.48	188.71	219.75	217.41	219.75	202.60	191.92	195.97	228.20	217.41	237.48	217.41	170.42	234.97	218.58	223.36	228.20	234.97	141.60	211.99	204.82	219.75	191.92	191.92	186.07	180.56	180.56	180.56	180.56	211.99	116.74	122.56	148.98	175.35	191.92	175.35	175.35	187.00	175.35	180.56	180.56	211.99	180.56	152.90	165.73	186.07	228.20	248.76	161.25	204.82	191.01	218.58	189.72	186.07	204.82	201.87	198.15	211.99	170.22	228.20	175.35	151.48	228.20	227.00	0.00	186.07	219.75	156.01	122.37	237.48	259.29	314.95	219.75	125.32	
175.35	195.97	165.73	209.72	233.72	241.20	246.45	243.83	204.82	165.73	195.97	165.73	194.88	170.42	202.60	152.90	209.72	175.35	269.48	145.22	202.60	161.25	195.97	165.73	183.97	96.18	95.76	152.90	195.97	191.92	97.06	97.06	272.41	186.07	186.07	186.07	170.42	170.42	170.42	180.56	228.20	198.15	188.71	165.73	186.07	180.56	186.07	180.56	194.15	191.92	198.15	211.99	219.75	186.07	272.41	272.41	247.76	92.71	248.76	204.82	49.20	200.96	227.00	189.72	228.20	259.29	187.00	134.75	259.29	222.14	237.48	206.27	195.43	204.82	257.91	186.07	0.00	119.51	257.91	204.82	198.15	211.99	209.30	180.56	247.76	
131.50	234.97	131.50	209.72	243.83	222.14	246.45	208.57	191.92	134.75	209.72	125.32	194.88	152.90	234.97	148.98	234.97	138.11	269.48	141.60	225.79	138.11	234.97	152.90	209.72	118.61	110.42	125.32	234.97	191.92	111.42	134.75	219.75	152.90	152.90	148.98	148.98	148.98	148.98	148.98	237.48	186.07	188.71	180.56	156.98	228.20	161.25	165.73	210.29	156.98	211.99	165.73	198.15	191.92	237.48	237.48	198.15	125.32	236.94	237.48	138.11	200.96	179.53	151.85	186.07	247.76	174.14	66.85	287.64	199.23	219.75	199.23	207.32	191.92	227.00	219.75	119.51	0.00	203.71	272.41	191.92	191.92	209.30	161.25	191.92	
169.41	194.88	169.41	201.48	161.72	174.30	189.78	166.37	185.02	179.53	194.88	164.73	166.37	160.27	182.91	174.34	216.24	151.93	208.57	164.73	194.88	169.41	188.71	185.02	255.16	217.41	231.19	203.71	194.88	133.82	246.45	236.23	151.93	160.27	160.27	160.27	185.02	185.02	185.02	190.85	169.41	210.86	181.85	174.34	185.02	169.41	185.02	164.73	172.93	185.02	169.41	160.27	169.41	148.02	164.73	148.02	144.27	203.71	207.08	130.58	257.91	172.16	189.78	188.33	190.85	185.02	179.12	227.00	151.93	191.56	185.02	179.71	149.76	227.00	183.97	156.01	257.91	203.71	0.00	227.00	203.71	197.06	207.32	197.06	164.73	
219.75	225.79	259.29	217.41	243.83	192.67	169.41	146.10	165.73	259.29	183.97	237.48	201.48	259.29	202.60	228.20	245.14	247.76	234.97	237.48	225.79	247.76	234.97	191.92	302.28	246.45	200.36	287.64	209.72	191.92	219.75	198.15	237.48	204.82	204.82	204.82	186.07	186.07	186.07	180.56	219.75	148.98	146.10	161.25	175.35	191.92	175.35	180.56	229.74	175.35	211.99	191.92	247.76	237.48	186.07	237.48	237.48	211.99	216.97	228.20	228.20	191.01	246.45	189.72	219.75	211.99	269.35	228.20	204.82	241.20	247.76	231.19	166.71	272.41	210.86	122.37	204.82	272.41	227.00	0.00	259.29	219.75	258.26	272.41	103.97	
211.99	225.79	247.76	183.97	208.57	213.87	227.00	300.53	328.25	237.48	202.60	180.56	177.45	186.07	209.72	204.82	225.79	219.75	178.49	180.56	225.79	211.99	209.72	211.99	173.32	190.85	200.36	198.15	217.41	186.07	180.56	204.82	165.73	165.73	165.73	161.25	175.35	175.35	175.35	175.35	186.07	228.20	268.01	204.82	186.07	204.82	180.56	191.92	229.74	186.07	204.82	204.82	186.07	186.07	180.56	211.99	219.75	204.82	226.43	247.76	170.42	256.38	203.71	175.35	228.20	211.99	187.00	186.07	237.48	186.54	211.99	180.78	175.35	219.75	174.34	237.48	198.15	191.92	203.71	259.29	0.00	219.75	222.99	198.15	272.41	
170.42	269.48	180.56	256.54	177.45	180.78	304.04	233.72	247.76	186.07	256.54	198.15	233.72	191.92	217.41	175.35	284.47	165.73	352.79	186.07	217.41	180.56	217.41	198.15	225.79	236.23	232.46	180.56	225.79	198.15	228.20	237.48	219.75	237.48	237.48	237.48	247.76	247.76	247.76	237.48	228.20	204.82	188.71	175.35	219.75	191.92	219.75	186.07	269.35	219.75	219.75	247.76	211.99	175.35	211.99	228.20	198.15	204.82	236.94	211.99	237.48	191.01	257.91	206.65	204.82	211.99	229.74	211.99	211.99	222.14	191.92	213.87	236.78	272.41	197.06	259.29	211.99	191.92	197.06	219.75	219.75	0.00	282.44	211.99	247.76	
222.99	220.91	186.71	195.43	153.18	146.37	160.52	186.71	222.99	197.34	175.35	186.71	157.04	186.71	158.79	197.34	158.79	222.99	236.78	186.71	184.86	186.71	175.35	197.34	207.32	236.78	214.58	222.99	166.71	160.52	258.26	197.34	88.93	197.34	197.34	197.34	168.47	168.47	168.47	168.47	78.73	282.44	209.30	222.99	197.34	146.37	197.34	160.52	234.56	197.34	197.34	168.47	177.15	197.34	177.15	146.37	177.15	186.71	11.99	209.30	222.99	139.71	177.15	197.34	168.47	177.15	168.47	239.00	186.71	177.15	222.99	177.15	173.04	177.15	220.91	314.95	209.30	209.30	207.32	258.26	222.99	282.44	0.00	222.99	314.95	
180.56	217.41	175.35	234.97	172.29	206.27	236.23	243.83	272.41	198.15	284.47	161.25	243.83	156.98	178.49	170.42	256.54	186.07	225.79	156.98	183.97	161.25	209.72	156.98	189.78	197.06	181.85	175.35	178.49	191.92	161.25	204.82	175.35	170.42	170.42	170.42	180.56	180.56	180.56	175.35	228.20	198.15	216.24	191.92	180.56	175.35	180.56	175.35	309.52	180.56	228.20	191.92	198.15	204.82	175.35	219.75	191.92	152.90	208.37	191.92	175.35	200.96	185.02	182.27	219.75	259.29	210.29	175.35	198.15	241.20	247.76	252.39	184.86	211.99	227.00	219.75	180.56	161.25	197.06	272.41	198.15	211.99	222.99	0.00	328.25	
211.99	189.78	204.82	302.28	243.83	199.23	203.71	146.10	152.90	211.99	217.41	247.76	224.58	228.20	159.29	228.20	245.14	204.82	234.97	186.07	189.78	191.92	189.78	219.75	234.97	227.00	187.63	219.75	195.97	170.42	186.07	219.75	237.48	198.15	198.15	191.92	191.92	191.92	191.92	191.92	259.29	141.60	146.10	228.20	175.35	228.20	175.35	198.15	254.24	175.35	180.56	191.92	237.48	191.92	204.82	211.99	204.82	219.75	320.45	186.07	305.79	212.09	257.91	182.27	228.20	198.15	269.35	198.15	247.76	213.87	211.99	222.14	158.79	287.64	218.58	125.32	247.76	191.92	164.73	103.97	272.41	247.76	314.95	328.25	0.00	
