B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
87.20	78.86	82.40	80.49	76.23	79.17	85.48	83.61	81.60	85.60	79.67	81.60	82.79	82.40	81.30	82.40	78.86	85.60	82.93	83.20	82.11	85.60	83.74	84.00	81.30	87.90	84.30	82.40	80.49	78.40	85.60	87.20	77.60	81.60	81.60	81.60	84.80	84.80	84.80	84.00	76.00	87.20	83.61	78.40	77.60	76.80	77.60	81.60	87.50	77.60	80.80	74.40	74.40	80.80	72.00	80.00	80.00	81.60	77.06	82.40	87.20	81.01	87.90	75.79	79.20	56.80	78.85	90.40	0.00	83.33	64.80	83.33	87.14	89.60	81.45	84.80	88.80	90.40	75.81	84.00	87.20	84.80	81.69	83.20	88.00	
78.33	80.51	75.83	84.75	78.33	84.17	75.00	80.34	77.50	75.00	84.75	72.50	80.34	81.67	83.90	76.67	83.05	79.17	87.29	82.50	83.90	83.33	83.05	78.33	81.36	85.71	81.90	77.50	83.05	79.17	83.33	86.67	80.00	80.00	80.00	79.17	80.00	80.00	80.00	80.83	78.33	81.67	80.00	75.83	80.83	76.67	80.00	77.50	82.83	80.83	78.33	78.33	76.67	75.00	76.67	78.33	80.00	85.00	83.49	83.33	84.17	74.68	79.83	78.89	79.17	77.50	81.82	86.67	83.33	0.00	81.67	5.00	80.00	77.50	83.19	79.17	85.83	83.33	82.35	87.50	81.67	85.83	80.28	87.50	85.00	
81.60	80.49	81.60	82.93	82.79	80.83	81.45	83.61	80.80	83.20	87.80	80.80	85.25	78.40	82.11	81.60	87.80	81.60	88.62	83.20	78.86	84.80	81.30	84.00	81.30	86.29	83.47	78.40	80.49	80.80	84.00	88.00	82.40	84.80	84.80	84.80	84.00	84.00	84.00	83.20	79.20	86.40	83.61	84.00	80.80	73.60	80.80	84.80	83.65	80.80	83.20	83.20	78.40	81.60	76.00	86.40	83.20	84.80	85.32	81.60	81.60	82.28	82.26	78.95	79.20	53.60	77.88	84.80	64.80	81.67	0.00	80.83	85.71	85.60	83.06	86.40	87.20	85.60	81.45	88.00	84.80	82.40	85.92	88.00	84.80	
77.50	80.51	74.17	84.75	79.17	84.17	75.83	80.34	78.33	74.17	85.59	71.67	80.34	80.00	85.59	75.83	83.05	79.17	88.14	81.67	85.59	82.50	84.75	79.17	80.51	85.71	81.90	77.50	82.20	80.00	83.33	86.67	79.17	79.17	79.17	79.17	80.00	80.00	80.00	80.00	77.50	82.50	80.00	76.67	80.00	75.83	79.17	78.33	83.84	80.00	78.33	80.00	77.50	73.33	77.50	77.50	80.00	85.00	82.57	83.33	82.50	74.68	80.67	78.89	78.33	78.33	81.82	87.50	83.33	5.00	80.83	0.00	80.00	78.33	83.19	80.00	84.17	83.33	80.67	86.67	80.83	85.00	80.28	88.33	85.83	
82.86	79.41	84.29	85.29	79.10	80.00	79.71	77.61	77.14	85.71	79.41	80.00	82.09	81.43	82.35	82.86	80.88	81.43	77.94	82.86	83.82	82.86	82.35	81.43	88.24	85.51	86.36	87.14	77.94	5.71	91.43	92.86	72.86	81.43	81.43	81.43	84.29	84.29	84.29	82.86	78.57	81.43	79.10	78.57	77.14	67.14	78.57	81.43	78.57	77.14	77.14	70.00	82.86	77.14	67.14	71.43	78.57	78.57	79.63	75.71	88.57	45.83	70.00	78.57	80.00	84.29	71.43	82.86	87.14	80.00	85.71	80.00	0.00	82.86	75.71	75.71	82.86	84.29	75.36	78.57	80.00	87.14	79.63	81.43	77.14	
85.60	86.99	83.20	88.62	83.61	88.33	87.10	86.89	82.40	81.60	86.99	83.20	89.34	82.40	88.62	82.40	88.62	84.00	85.37	80.00	86.99	82.40	86.99	84.00	85.37	90.32	83.47	82.40	86.18	83.20	85.60	86.40	82.40	84.80	84.80	84.80	85.60	85.60	85.60	87.20	80.00	92.00	90.98	84.00	88.80	76.80	88.00	86.40	88.46	88.80	85.60	85.60	80.00	84.00	83.20	82.40	81.60	81.60	82.57	84.00	88.00	81.01	81.45	85.26	85.60	86.40	83.65	81.60	89.60	77.50	85.60	78.33	82.86	0.00	86.29	86.40	84.00	82.40	86.29	89.60	85.60	89.60	80.28	84.80	90.40	
75.00	82.79	75.00	81.97	80.17	77.31	86.18	85.95	86.29	76.61	81.15	75.00	87.60	79.03	82.79	75.00	83.61	79.03	81.15	76.61	83.61	75.00	83.61	78.23	86.07	85.37	82.50	77.42	81.15	70.16	87.90	87.10	80.65	79.84	79.84	79.84	77.42	77.42	77.42	76.61	83.87	79.84	80.99	76.61	80.65	73.39	80.65	83.87	84.47	80.65	83.06	79.03	79.03	79.03	79.03	83.87	75.00	83.06	85.19	82.26	89.52	71.79	86.18	80.85	82.26	83.06	82.52	86.29	81.45	83.19	83.06	83.19	75.71	86.29	0.00	86.29	88.71	86.29	81.30	84.68	79.84	83.06	85.71	86.29	85.48	
82.40	79.67	89.60	82.93	82.79	84.17	74.19	76.23	75.20	88.00	85.37	87.20	81.97	85.60	85.37	85.60	83.74	82.40	82.93	86.40	85.37	87.20	85.37	79.20	86.99	85.48	85.95	86.40	86.99	73.60	84.80	84.00	85.60	82.40	82.40	81.60	80.80	80.80	80.80	80.80	84.80	67.20	68.85	75.20	80.00	82.40	80.00	80.00	81.73	80.00	80.80	80.80	84.80	80.80	76.00	78.40	81.60	86.40	88.07	77.60	84.00	82.28	85.48	82.11	81.60	84.00	83.65	83.20	84.80	79.17	86.40	80.00	75.71	86.40	86.29	0.00	81.60	85.60	76.61	68.80	87.20	88.80	91.55	85.60	69.60	
80.00	82.93	78.40	84.55	86.89	87.50	87.90	87.70	84.00	78.40	82.93	78.40	82.79	79.20	83.74	76.00	84.55	80.00	89.43	74.40	83.74	77.60	82.93	78.40	81.30	60.48	60.33	76.00	82.93	82.40	60.80	60.80	89.60	81.60	81.60	81.60	79.20	79.20	79.20	80.80	86.40	83.20	81.97	78.40	81.60	80.80	81.60	80.80	82.69	82.40	83.20	84.80	85.60	81.60	89.60	89.60	88.00	59.20	88.07	84.00	38.40	83.54	86.29	82.11	86.40	88.80	81.73	72.00	88.80	85.83	87.20	84.17	82.86	84.00	88.71	81.60	0.00	68.00	88.71	84.00	83.20	84.80	84.51	80.80	88.00	
71.20	86.99	71.20	84.55	87.70	85.83	87.90	84.43	82.40	72.00	84.55	69.60	82.79	76.00	86.99	75.20	86.99	72.80	89.43	73.60	86.18	72.80	86.99	76.00	84.55	67.74	65.29	69.60	86.99	82.40	65.60	72.00	85.60	76.00	76.00	75.20	75.20	75.20	75.20	75.20	87.20	81.60	81.97	80.80	76.80	86.40	77.60	78.40	84.62	76.80	84.80	78.40	83.20	82.40	87.20	87.20	83.20	69.60	87.16	87.20	72.80	83.54	80.65	75.79	81.60	88.00	79.81	48.00	90.40	83.33	85.60	83.33	84.29	82.40	86.29	85.60	68.00	0.00	83.87	89.60	82.40	82.40	84.51	77.60	82.40	
79.03	82.79	79.03	83.61	77.69	79.83	82.11	78.51	81.45	80.65	82.79	78.23	78.51	77.42	81.15	79.84	85.25	75.81	84.43	78.23	82.79	79.03	81.97	81.45	88.52	85.37	86.67	83.87	82.79	71.77	87.90	87.10	75.81	77.42	77.42	77.42	81.45	81.45	81.45	82.26	79.03	84.68	80.99	79.84	81.45	79.03	81.45	78.23	79.61	81.45	79.03	77.42	79.03	75.00	78.23	75.00	74.19	83.87	84.26	70.97	88.71	79.49	82.11	81.91	82.26	81.45	80.58	86.29	75.81	82.35	81.45	80.67	75.36	86.29	81.30	76.61	88.71	83.87	0.00	86.29	83.87	83.06	84.29	83.06	78.23	
85.60	86.18	88.80	85.37	87.70	82.50	79.03	74.59	78.40	88.80	81.30	87.20	83.61	88.80	83.74	86.40	87.80	88.00	86.99	87.20	86.18	88.00	86.99	82.40	91.06	87.90	83.47	90.40	84.55	82.40	85.60	83.20	87.20	84.00	84.00	84.00	81.60	81.60	81.60	80.80	85.60	75.20	74.59	77.60	80.00	82.40	80.00	80.80	86.54	80.00	84.80	82.40	88.00	87.20	81.60	87.20	87.20	84.80	85.32	86.40	86.40	82.28	87.90	82.11	85.60	84.80	89.42	86.40	84.00	87.50	88.00	86.67	78.57	89.60	84.68	68.80	84.00	89.60	86.29	0.00	88.80	85.60	88.73	89.60	63.20	
84.80	86.18	88.00	81.30	84.43	85.00	86.29	90.98	92.00	87.20	83.74	80.80	80.33	81.60	84.55	84.00	86.18	85.60	80.49	80.80	86.18	84.80	84.55	84.80	79.67	82.26	83.47	83.20	85.37	81.60	80.80	84.00	78.40	78.40	78.40	77.60	80.00	80.00	80.00	80.00	81.60	86.40	89.34	84.00	81.60	84.00	80.80	82.40	86.54	81.60	84.00	84.00	81.60	81.60	80.80	84.80	85.60	84.00	86.24	88.00	79.20	88.61	83.87	80.00	86.40	84.80	81.73	81.60	87.20	81.67	84.80	80.83	80.00	85.60	79.84	87.20	83.20	82.40	83.87	88.80	0.00	85.60	85.92	83.20	89.60	
79.20	89.43	80.80	88.62	80.33	80.83	91.13	86.89	88.00	81.60	88.62	83.20	86.89	82.40	85.37	80.00	90.24	78.40	92.68	81.60	85.37	80.80	85.37	83.20	86.18	87.10	86.78	80.80	86.18	83.20	86.40	87.20	85.60	87.20	87.20	87.20	88.00	88.00	88.00	87.20	86.40	84.00	81.97	80.00	85.60	82.40	85.60	81.60	89.42	85.60	85.60	88.00	84.80	80.00	84.80	86.40	83.20	84.00	87.16	84.80	87.20	82.28	88.71	84.21	84.00	84.80	86.54	84.80	84.80	85.83	82.40	85.00	87.14	89.60	83.06	88.80	84.80	82.40	83.06	85.60	85.60	0.00	90.14	84.80	88.00	
85.92	85.71	81.69	82.86	76.06	74.65	77.46	81.69	85.92	83.10	80.00	81.69	76.81	81.69	77.14	83.10	77.14	85.92	87.14	81.69	81.43	81.69	80.00	83.10	84.29	87.14	85.07	85.92	78.57	77.46	88.73	83.10	57.75	83.10	83.10	83.10	78.87	78.87	78.87	78.87	53.52	90.14	84.51	85.92	83.10	74.65	83.10	77.46	86.96	83.10	83.10	78.87	80.28	83.10	80.28	74.65	80.28	81.69	11.27	84.51	85.92	73.17	80.28	83.10	78.87	80.28	78.87	87.32	81.69	80.28	85.92	80.28	79.63	80.28	85.71	91.55	84.51	84.51	84.29	88.73	85.92	90.14	0.00	85.92	91.55	
80.80	85.37	80.00	86.99	79.51	84.17	87.10	87.70	89.60	83.20	90.24	77.60	87.70	76.80	80.49	79.20	88.62	81.60	86.18	76.80	81.30	77.60	84.55	76.80	82.11	83.06	80.99	80.00	80.49	82.40	77.60	84.00	80.00	79.20	79.20	79.20	80.80	80.80	80.80	80.00	86.40	83.20	85.25	82.40	80.80	80.00	80.80	80.00	91.35	80.80	86.40	82.40	83.20	84.00	80.00	85.60	82.40	76.00	84.40	82.40	80.00	83.54	81.45	81.05	85.60	88.80	84.62	80.00	83.20	87.50	88.00	88.33	81.43	84.80	86.29	85.60	80.80	77.60	83.06	89.60	83.20	84.80	85.92	0.00	92.00	
84.80	82.11	84.00	91.06	87.70	83.33	83.87	74.59	76.00	84.80	85.37	88.00	86.07	86.40	77.24	86.40	87.80	84.00	86.99	81.60	82.11	82.40	82.11	85.60	86.99	86.29	81.82	85.60	82.93	79.20	81.60	85.60	87.20	83.20	83.20	82.40	82.40	82.40	82.40	82.40	88.80	73.60	74.59	86.40	80.00	86.40	80.00	83.20	88.46	80.00	80.80	82.40	87.20	82.40	84.00	84.80	84.00	85.60	91.74	81.60	91.20	84.81	88.71	81.05	86.40	83.20	89.42	83.20	88.00	85.00	84.80	85.83	77.14	90.40	85.48	69.60	88.00	82.40	78.23	63.20	89.60	88.00	91.55	92.00	0.00	
