B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
297.93	272.48	297.93	340.54	335.08	279.71	294.13	372.42	278.99	352.15	99999	278.99	611.76	237.44	312.34	297.93	99999	297.93	99999	352.15	244.19	480.62	290.41	396.97	290.41	99999	365.19	237.44	272.48	278.99	396.97	99999	321.38	480.62	480.62	480.62	396.97	396.97	396.97	352.15	249.44	99999	372.42	396.97	278.99	186.01	278.99	480.62	375.07	278.99	352.15	352.15	237.44	297.93	208.36	99999	352.15	480.62	672.95	297.93	297.93	317.44	316.79	245.49	249.44	90.01	230.43	480.62	131.67	299.68	0.00	279.71	99999	99999	346.22	99999	99999	99999	294.13	99999	480.62	321.38	99999	99999	480.62	
225.50	272.90	190.84	472.11	248.91	409.52	206.63	269.59	236.51	190.84	99999	171.14	269.59	263.11	99999	206.63	345.64	248.91	99999	299.68	99999	324.74	472.11	248.91	272.90	99999	305.99	225.50	315.08	263.11	358.35	99999	248.91	248.91	248.91	248.91	263.11	263.11	263.11	263.11	225.50	324.74	263.11	215.61	263.11	206.63	248.91	236.51	386.14	263.11	236.51	263.11	225.50	183.82	225.50	225.50	263.11	520.30	327.12	358.35	324.74	195.47	276.28	244.60	236.51	236.51	303.79	99999	358.35	5.18	279.71	0.00	263.11	236.51	351.85	263.11	409.52	358.35	276.28	99999	279.71	520.30	268.41	99999	99999	
337.78	252.88	419.56	646.49	247.93	263.11	257.93	226.91	221.14	99999	252.88	263.11	311.61	293.55	319.83	337.78	280.78	293.55	231.17	337.78	385.20	337.78	319.83	293.55	99999	99999	99999	99999	231.17	5.95	99999	99999	180.02	293.55	293.55	293.55	419.56	419.56	419.56	337.78	239.89	293.55	247.93	239.89	221.14	143.38	239.89	293.55	239.89	221.14	221.14	159.95	337.78	221.14	143.38	169.46	239.89	239.89	256.54	205.41	99999	69.38	159.95	239.89	263.11	419.56	169.46	337.78	99999	263.11	99999	263.11	0.00	337.78	205.41	205.41	337.78	419.56	201.90	239.89	263.11	99999	256.54	293.55	221.14	
99999	99999	352.15	99999	372.42	99999	99999	99999	321.38	297.93	99999	352.15	99999	321.38	99999	321.38	99999	396.97	742.72	263.11	99999	321.38	99999	396.97	742.72	99999	365.19	321.38	99999	352.15	99999	99999	321.38	480.62	480.62	480.62	99999	99999	99999	99999	263.11	99999	99999	396.97	99999	217.12	99999	99999	99999	99999	99999	99999	263.11	396.97	352.15	321.38	297.93	297.93	327.12	396.97	99999	283.68	294.13	622.85	99999	99999	375.07	297.93	99999	225.50	99999	236.51	337.78	0.00	99999	99999	396.97	321.38	99999	99999	99999	99999	268.41	480.62	99999	
198.41	335.08	198.41	308.01	266.19	223.16	99999	99999	99999	215.00	286.78	198.41	99999	246.80	335.08	198.41	372.42	246.80	286.78	215.00	372.42	198.41	372.42	235.01	99999	742.72	324.74	224.50	286.78	160.98	99999	99999	275.71	260.20	260.20	260.20	224.50	224.50	224.50	215.00	388.23	260.20	283.21	215.00	275.71	184.25	275.71	388.23	437.01	275.71	346.22	246.80	246.80	246.80	246.80	388.23	198.41	346.22	580.32	316.79	99999	172.06	99999	280.10	316.79	346.22	325.57	99999	294.13	351.85	346.22	351.85	205.41	99999	0.00	99999	99999	99999	290.41	462.33	260.20	346.22	99999	99999	99999	
321.38	257.32	99999	340.54	335.08	409.52	191.07	210.80	200.32	99999	742.72	99999	308.01	99999	742.72	99999	380.07	321.38	340.54	99999	742.72	99999	742.72	249.44	99999	99999	99999	99999	99999	186.01	480.62	396.97	99999	321.38	321.38	297.93	278.99	278.99	278.99	278.99	480.62	143.68	152.94	200.32	263.11	321.38	263.11	263.11	301.40	263.11	278.99	278.99	480.62	278.99	208.36	237.44	297.93	99999	99999	226.76	396.97	317.44	99999	312.08	297.93	396.97	375.07	352.15	480.62	248.91	99999	263.11	205.41	99999	99999	0.00	297.93	99999	215.00	152.63	99999	99999	99999	99999	157.45	
263.11	340.54	237.44	446.65	99999	99999	99999	99999	396.97	237.44	340.54	237.44	335.08	249.44	380.07	208.36	446.65	263.11	99999	192.90	380.07	226.76	340.54	237.44	290.41	113.32	112.73	208.36	340.54	321.38	114.55	114.55	99999	297.93	297.93	297.93	249.44	249.44	249.44	278.99	99999	352.15	308.01	237.44	297.93	278.99	297.93	278.99	331.55	321.38	352.15	480.62	99999	297.93	99999	99999	99999	108.50	99999	396.97	53.36	369.03	99999	312.08	99999	99999	301.40	173.55	99999	99999	99999	409.52	337.78	396.97	99999	297.93	0.00	148.05	99999	396.97	352.15	480.62	441.45	278.99	99999	
167.87	99999	167.87	446.65	99999	99999	99999	432.89	321.38	173.55	446.65	157.45	335.08	208.36	99999	200.32	99999	179.57	99999	186.01	99999	179.57	99999	208.36	446.65	146.62	134.00	157.45	99999	321.38	135.51	173.55	99999	208.36	208.36	200.32	200.32	200.32	200.32	200.32	99999	297.93	308.01	278.99	217.12	99999	226.76	237.44	454.21	217.12	480.62	237.44	352.15	321.38	99999	99999	352.15	157.45	99999	99999	179.57	369.03	275.71	206.18	297.93	99999	259.65	74.67	99999	358.35	99999	358.35	419.56	321.38	99999	99999	148.05	0.00	388.23	99999	321.38	321.38	441.45	226.76	321.38	
246.80	335.08	246.80	372.42	227.85	260.07	312.34	239.04	294.13	275.71	335.08	235.01	239.04	224.50	286.78	260.20	611.76	206.35	432.89	235.01	335.08	246.80	308.01	294.13	99999	742.72	99999	388.23	335.08	171.91	99999	99999	206.35	224.50	224.50	224.50	294.13	294.13	294.13	316.79	246.80	462.33	283.21	260.20	294.13	246.80	294.13	235.01	256.24	294.13	246.80	224.50	246.80	198.41	235.01	198.41	191.07	388.23	417.24	166.29	99999	254.13	312.34	306.51	316.79	294.13	274.41	99999	206.35	319.83	294.13	276.28	201.90	99999	290.41	215.00	99999	388.23	0.00	99999	388.23	346.22	419.56	346.22	235.01	
99999	99999	99999	742.72	99999	324.74	246.80	194.61	237.44	99999	290.41	99999	372.42	99999	380.07	99999	99999	99999	99999	99999	99999	99999	99999	321.38	99999	99999	365.19	99999	446.65	321.38	99999	352.15	99999	396.97	396.97	396.97	297.93	297.93	297.93	278.99	99999	200.32	194.61	226.76	263.11	321.38	263.11	278.99	99999	263.11	480.62	321.38	99999	99999	297.93	99999	99999	480.62	672.95	99999	99999	317.44	99999	312.08	99999	480.62	99999	99999	396.97	99999	99999	99999	239.89	99999	462.33	152.63	396.97	99999	99999	0.00	99999	99999	99999	99999	124.44	
480.62	99999	99999	290.41	432.89	520.30	99999	99999	99999	99999	380.07	278.99	269.31	297.93	446.65	396.97	99999	99999	272.48	278.99	99999	480.62	446.65	480.62	257.32	316.79	365.19	352.15	742.72	297.93	278.99	396.97	237.44	237.44	237.44	226.76	263.11	263.11	263.11	263.11	297.93	99999	99999	396.97	297.93	396.97	278.99	321.38	99999	297.93	396.97	396.97	297.93	297.93	278.99	480.62	99999	396.97	99999	99999	249.44	99999	388.23	263.11	99999	480.62	301.40	297.93	99999	299.68	480.62	279.71	263.11	99999	260.20	99999	352.15	321.38	388.23	99999	0.00	99999	99999	352.15	99999	
249.44	99999	278.99	99999	269.31	279.71	99999	99999	99999	297.93	99999	352.15	99999	321.38	742.72	263.11	99999	237.44	99999	297.93	742.72	278.99	742.72	352.15	99999	99999	99999	278.99	99999	352.15	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	99999	396.97	308.01	263.11	99999	321.38	99999	297.93	99999	99999	99999	99999	480.62	263.11	480.62	99999	352.15	396.97	99999	480.62	99999	317.44	99999	413.10	396.97	480.62	99999	480.62	480.62	99999	321.38	520.30	99999	99999	346.22	99999	480.62	321.38	346.22	99999	99999	0.00	99999	480.62	99999	
99999	99999	300.31	337.78	208.95	195.14	225.06	300.31	99999	347.68	263.11	300.31	217.26	300.31	221.14	347.68	221.14	99999	99999	300.31	293.55	300.31	263.11	347.68	419.56	99999	540.37	99999	239.89	225.06	99999	347.68	103.33	347.68	347.68	347.68	244.36	244.36	244.36	244.36	89.77	99999	441.45	99999	347.68	195.14	347.68	225.06	99999	347.68	347.68	244.36	268.41	347.68	268.41	195.14	268.41	300.31	12.24	441.45	99999	182.50	268.41	347.68	244.36	268.41	244.36	99999	300.31	268.41	99999	268.41	256.54	268.41	99999	99999	441.45	441.45	419.56	99999	99999	99999	0.00	99999	99999	
278.99	742.72	263.11	99999	254.48	409.52	99999	99999	99999	352.15	99999	226.76	99999	217.12	272.48	249.44	99999	297.93	99999	217.12	290.41	226.76	446.65	217.12	312.34	346.22	283.21	263.11	272.48	321.38	226.76	396.97	263.11	249.44	249.44	249.44	278.99	278.99	278.99	263.11	99999	352.15	611.76	321.38	278.99	263.11	278.99	263.11	99999	278.99	99999	321.38	352.15	396.97	263.11	99999	321.38	208.36	430.63	321.38	263.11	369.03	294.13	284.59	99999	99999	454.21	263.11	352.15	99999	99999	99999	293.55	480.62	99999	99999	278.99	226.76	346.22	99999	352.15	480.62	99999	0.00	99999	
480.62	312.34	396.97	99999	99999	358.35	388.23	194.61	208.36	480.62	742.72	99999	99999	99999	222.25	99999	99999	396.97	99999	297.93	312.34	321.38	312.34	99999	99999	99999	303.79	99999	340.54	249.44	297.93	99999	99999	352.15	352.15	321.38	321.38	321.38	321.38	321.38	99999	186.01	194.61	99999	263.11	99999	263.11	352.15	99999	263.11	278.99	321.38	99999	321.38	396.97	480.62	396.97	99999	99999	297.93	99999	482.29	99999	284.59	99999	352.15	99999	352.15	99999	520.30	480.62	99999	221.14	99999	99999	157.45	99999	321.38	235.01	124.44	99999	99999	99999	99999	0.00	
