B9FU30_ORYSJ_284-472	B9FU30_ORYSJ_849-1024	Q5Z6I4_ORYSJ_261-445	Q5Z6I4_ORYSJ_857-1036	D0NKW7_PHYIT_491-663	D0NKW7_PHYIT_696-864	Q22US2_TETTS_932-1154	Q22US2_TETTS_1211-1402	Q22US2_TETTS_1444-1649	B9G1J5_ORYSJ_289-475	B9G1J5_ORYSJ_898-1071	C2GR1_ARATH_236-423	C2GR1_ARATH_844-1019	A9TQ08_PHYPA_235-415	A9TQ08_PHYPA_826-1012	C2GR2_ARATH_238-426	C2GR2_ARATH_849-1023	B9F3V9_ORYSJ_332-515	B9F3V9_ORYSJ_899-1075	A9SDA2_PHYPA_232-412	A9SDA2_PHYPA_817-1004	A9TQF1_PHYPA_224-401	A9TQF1_PHYPA_820-1003	Q7XKT6_ORYSJ_248-436	Q7XKT6_ORYSJ_859-1033	YSP2_YEAST_841-1021	YSP2_YEAST_1046-1230	A9RSX7_PHYPA_212-394	A9RSX7_PHYPA_807-992	F4HVW5_ARATH_257-449	YHO0_YEAST_751-934	YHO0_YEAST_957-1143	B9G4K6_ORYSJ_394-582	GRM1B_HUMAN_55-233	GRM1B_HUMAN_321-502	GRM1B_MOUSE_321-502	GRM1C_HUMAN_107-289	GRM1C_HUMAN_312-494	B3KUR5_HUMAN_45-223	GRM1C_MOUSE_107-289	Q8W4D4_ARATH_391-576	I7M7X5_TETTS_1013-1226	I7M7X5_TETTS_1307-1507	Q2MGF5_CAEEL_57-244	J3KR86_HUMAN_127-303	Q55FU7_DICDI_479-662	GRM1A_MOUSE_365-539	C4M0I0_ENTHI_201-371	C4M0I0_ENTHI_381-531	B3KQF7_HUMAN_127-303	Q8MRR1_DROME_41-220	Q86AF7_DICDI_286-471	D0MXP9_PHYIT_957-1148	Q8MKJ8_DROME_144-324	D0NMG0_PHYIT_279-489	B8C8I7_THAPS_81-294	Q22XZ6_TETTS_144-333	Q4P940_USTMA_827-1016	B9F0Z0_ORYSJ_387-537	B8BQ30_THAPS_365-549	V5IMN0_NEUCR_493-676	B9G4T6_ORYSJ_322-427	Q55CZ7_DICDI_2-179	F8WJ74_MOUSE_365-496	Q86AF6_DICDI_540-708	B8CDL4_THAPS_224-415	D0NJ57_PHYIT_385-538	YL072_YEAST_390-578	B8C2T9_THAPS_869-1064	Q4QEC5_LEIMA_378-547	B8CDL2_THAPS_184-373	Q4QEC6_LEIMA_54-221	Q8VZF8_ARATH_257-370	Q4Q507_LEIMA_35-214	C4LUM2_ENTHI_46-249	I7MCY9_TETTS_788-993	Q5BB65_EMENI_853-1030	YFE2_YEAST_402-586	B8BUE2_THAPS_254-437	Q23QL2_TETTS_311-513	Q7RWT3_NEUCR_945-1126	D0NHH4_PHYIT_394-641	Q6K8R7_ORYSJ_365-458	B8LDM5_THAPS_929-1109	I7M5W4_TETTS_346-560	
87.20	79.20	82.40	80.80	76.80	80.00	85.60	84.00	81.60	85.60	80.00	81.60	83.20	82.40	81.60	82.40	79.20	85.60	83.20	83.20	82.40	85.60	84.00	84.00	81.60	88.00	84.80	82.40	80.80	78.40	85.60	87.20	77.60	81.60	81.60	81.60	84.80	84.80	84.80	84.00	76.00	87.20	84.00	78.40	77.60	76.80	77.60	81.60	89.60	77.60	80.80	74.40	74.40	80.80	72.00	80.00	80.00	81.60	80.00	82.40	87.20	88.00	88.00	81.60	79.20	56.80	82.40	90.40	0.00	84.00	64.80	84.00	92.80	89.60	81.60	84.80	88.80	90.40	76.00	84.00	87.20	84.80	89.60	83.20	88.00	
79.20	81.60	76.80	85.60	79.20	84.80	76.00	81.60	78.40	76.00	85.60	73.60	81.60	82.40	84.80	77.60	84.00	80.00	88.00	83.20	84.80	84.00	84.00	79.20	82.40	86.40	83.20	78.40	84.00	80.00	84.00	87.20	80.80	80.80	80.80	80.00	80.80	80.80	80.80	81.60	79.20	82.40	80.80	76.80	81.60	77.60	80.80	78.40	86.40	81.60	79.20	79.20	77.60	76.00	77.60	79.20	80.80	85.60	85.60	84.00	84.80	84.00	80.80	84.80	80.00	78.40	85.60	87.20	84.00	0.00	82.40	8.80	89.60	78.40	84.00	80.00	86.40	84.00	83.20	88.00	82.40	86.40	88.80	88.00	85.60	
81.60	80.80	81.60	83.20	83.20	81.60	81.60	84.00	80.80	83.20	88.00	80.80	85.60	78.40	82.40	81.60	88.00	81.60	88.80	83.20	79.20	84.80	81.60	84.00	81.60	86.40	84.00	78.40	80.80	80.80	84.00	88.00	82.40	84.80	84.80	84.80	84.00	84.00	84.00	83.20	79.20	86.40	84.00	84.00	80.80	73.60	80.80	84.80	86.40	80.80	83.20	83.20	78.40	81.60	76.00	86.40	83.20	84.80	87.20	81.60	81.60	88.80	82.40	84.00	79.20	53.60	81.60	84.80	64.80	82.40	0.00	81.60	92.00	85.60	83.20	86.40	87.20	85.60	81.60	88.00	84.80	82.40	92.00	88.00	84.80	
78.40	81.60	75.20	85.60	80.00	84.80	76.80	81.60	79.20	75.20	86.40	72.80	81.60	80.80	86.40	76.80	84.00	80.00	88.80	82.40	86.40	83.20	85.60	80.00	81.60	86.40	83.20	78.40	83.20	80.80	84.00	87.20	80.00	80.00	80.00	80.00	80.80	80.80	80.80	80.80	78.40	83.20	80.80	77.60	80.80	76.80	80.00	79.20	87.20	80.80	79.20	80.80	78.40	74.40	78.40	78.40	80.80	85.60	84.80	84.00	83.20	84.00	81.60	84.80	79.20	79.20	85.60	88.00	84.00	8.80	81.60	0.00	89.60	79.20	84.00	80.80	84.80	84.00	81.60	87.20	81.60	85.60	88.80	88.80	86.40	
90.40	88.80	91.20	92.00	88.80	89.60	88.80	88.00	87.20	92.00	88.80	88.80	90.40	89.60	90.40	90.40	89.60	89.60	88.00	90.40	91.20	90.40	90.40	89.60	93.60	92.00	92.80	92.80	88.00	47.20	95.20	96.00	84.80	89.60	89.60	89.60	91.20	91.20	91.20	90.40	88.00	89.60	88.80	88.00	87.20	81.60	88.00	89.60	88.00	87.20	87.20	83.20	90.40	87.20	81.60	84.00	88.00	88.00	91.20	86.40	93.60	89.60	83.20	88.00	88.80	91.20	84.00	90.40	92.80	89.60	92.00	89.60	0.00	90.40	86.40	86.40	90.40	91.20	86.40	88.00	88.80	92.80	91.20	89.60	87.20	
85.60	87.20	83.20	88.80	84.00	88.80	87.20	87.20	82.40	81.60	87.20	83.20	89.60	82.40	88.80	82.40	88.80	84.00	85.60	80.00	87.20	82.40	87.20	84.00	85.60	90.40	84.00	82.40	86.40	83.20	85.60	86.40	82.40	84.80	84.80	84.80	85.60	85.60	85.60	87.20	80.00	92.00	91.20	84.00	88.80	76.80	88.00	86.40	90.40	88.80	85.60	85.60	80.00	84.00	83.20	82.40	81.60	81.60	84.80	84.00	88.00	88.00	81.60	88.80	85.60	86.40	86.40	81.60	89.60	78.40	85.60	79.20	90.40	0.00	86.40	86.40	84.00	82.40	86.40	89.60	85.60	89.60	88.80	84.80	90.40	
75.20	83.20	75.20	82.40	80.80	78.40	86.40	86.40	86.40	76.80	81.60	75.20	88.00	79.20	83.20	75.20	84.00	79.20	81.60	76.80	84.00	75.20	84.00	78.40	86.40	85.60	83.20	77.60	81.60	70.40	88.00	87.20	80.80	80.00	80.00	80.00	77.60	77.60	77.60	76.80	84.00	80.00	81.60	76.80	80.80	73.60	80.80	84.00	87.20	80.80	83.20	79.20	79.20	79.20	79.20	84.00	75.20	83.20	87.20	82.40	89.60	82.40	86.40	85.60	82.40	83.20	85.60	86.40	81.60	84.00	83.20	84.00	86.40	86.40	0.00	86.40	88.80	86.40	81.60	84.80	80.00	83.20	92.00	86.40	85.60	
82.40	80.00	89.60	83.20	83.20	84.80	74.40	76.80	75.20	88.00	85.60	87.20	82.40	85.60	85.60	85.60	84.00	82.40	83.20	86.40	85.60	87.20	85.60	79.20	87.20	85.60	86.40	86.40	87.20	73.60	84.80	84.00	85.60	82.40	82.40	81.60	80.80	80.80	80.80	80.80	84.80	67.20	69.60	75.20	80.00	82.40	80.00	80.00	84.80	80.00	80.80	80.80	84.80	80.80	76.00	78.40	81.60	86.40	89.60	77.60	84.00	88.80	85.60	86.40	81.60	84.00	86.40	83.20	84.80	80.00	86.40	80.80	86.40	86.40	86.40	0.00	81.60	85.60	76.80	68.80	87.20	88.80	95.20	85.60	69.60	
80.00	83.20	78.40	84.80	87.20	88.00	88.00	88.00	84.00	78.40	83.20	78.40	83.20	79.20	84.00	76.00	84.80	80.00	89.60	74.40	84.00	77.60	83.20	78.40	81.60	60.80	61.60	76.00	83.20	82.40	60.80	60.80	89.60	81.60	81.60	81.60	79.20	79.20	79.20	80.80	86.40	83.20	82.40	78.40	81.60	80.80	81.60	80.80	85.60	82.40	83.20	84.80	85.60	81.60	89.60	89.60	88.00	59.20	89.60	84.00	38.40	89.60	86.40	86.40	86.40	88.80	84.80	72.00	88.80	86.40	87.20	84.80	90.40	84.00	88.80	81.60	0.00	68.00	88.80	84.00	83.20	84.80	91.20	80.80	88.00	
71.20	87.20	71.20	84.80	88.00	86.40	88.00	84.80	82.40	72.00	84.80	69.60	83.20	76.00	87.20	75.20	87.20	72.80	89.60	73.60	86.40	72.80	87.20	76.00	84.80	68.00	66.40	69.60	87.20	82.40	65.60	72.00	85.60	76.00	76.00	75.20	75.20	75.20	75.20	75.20	87.20	81.60	82.40	80.80	76.80	86.40	77.60	78.40	87.20	76.80	84.80	78.40	83.20	82.40	87.20	87.20	83.20	69.60	88.80	87.20	72.80	89.60	80.80	81.60	81.60	88.00	83.20	48.00	90.40	84.00	85.60	84.00	91.20	82.40	86.40	85.60	68.00	0.00	84.00	89.60	82.40	82.40	91.20	77.60	82.40	
79.20	83.20	79.20	84.00	78.40	80.80	82.40	79.20	81.60	80.80	83.20	78.40	79.20	77.60	81.60	80.00	85.60	76.00	84.80	78.40	83.20	79.20	82.40	81.60	88.80	85.60	87.20	84.00	83.20	72.00	88.00	87.20	76.00	77.60	77.60	77.60	81.60	81.60	81.60	82.40	79.20	84.80	81.60	80.00	81.60	79.20	81.60	78.40	83.20	81.60	79.20	77.60	79.20	75.20	78.40	75.20	74.40	84.00	86.40	71.20	88.80	87.20	82.40	86.40	82.40	81.60	84.00	86.40	76.00	83.20	81.60	81.60	86.40	86.40	81.60	76.80	88.80	84.00	0.00	86.40	84.00	83.20	91.20	83.20	78.40	
85.60	86.40	88.80	85.60	88.00	83.20	79.20	75.20	78.40	88.80	81.60	87.20	84.00	88.80	84.00	86.40	88.00	88.00	87.20	87.20	86.40	88.00	87.20	82.40	91.20	88.00	84.00	90.40	84.80	82.40	85.60	83.20	87.20	84.00	84.00	84.00	81.60	81.60	81.60	80.80	85.60	75.20	75.20	77.60	80.00	82.40	80.00	80.80	88.80	80.00	84.80	82.40	88.00	87.20	81.60	87.20	87.20	84.80	87.20	86.40	86.40	88.80	88.00	86.40	85.60	84.80	91.20	86.40	84.00	88.00	88.00	87.20	88.00	89.60	84.80	68.80	84.00	89.60	86.40	0.00	88.80	85.60	93.60	89.60	63.20	
84.80	86.40	88.00	81.60	84.80	85.60	86.40	91.20	92.00	87.20	84.00	80.80	80.80	81.60	84.80	84.00	86.40	85.60	80.80	80.80	86.40	84.80	84.80	84.80	80.00	82.40	84.00	83.20	85.60	81.60	80.80	84.00	78.40	78.40	78.40	77.60	80.00	80.00	80.00	80.00	81.60	86.40	89.60	84.00	81.60	84.00	80.80	82.40	88.80	81.60	84.00	84.00	81.60	81.60	80.80	84.80	85.60	84.00	88.00	88.00	79.20	92.80	84.00	84.80	86.40	84.80	84.80	81.60	87.20	82.40	84.80	81.60	88.80	85.60	80.00	87.20	83.20	82.40	84.00	88.80	0.00	85.60	92.00	83.20	89.60	
79.20	89.60	80.80	88.80	80.80	81.60	91.20	87.20	88.00	81.60	88.80	83.20	87.20	82.40	85.60	80.00	90.40	78.40	92.80	81.60	85.60	80.80	85.60	83.20	86.40	87.20	87.20	80.80	86.40	83.20	86.40	87.20	85.60	87.20	87.20	87.20	88.00	88.00	88.00	87.20	86.40	84.00	82.40	80.00	85.60	82.40	85.60	81.60	91.20	85.60	85.60	88.00	84.80	80.00	84.80	86.40	83.20	84.00	88.80	84.80	87.20	88.80	88.80	88.00	84.00	84.80	88.80	84.80	84.80	86.40	82.40	85.60	92.80	89.60	83.20	88.80	84.80	82.40	83.20	85.60	85.60	0.00	94.40	84.80	88.00	
92.00	92.00	89.60	90.40	86.40	85.60	87.20	89.60	92.00	90.40	88.80	89.60	87.20	89.60	87.20	90.40	87.20	92.00	92.80	89.60	89.60	89.60	88.80	90.40	91.20	92.80	92.00	92.00	88.00	87.20	93.60	90.40	76.00	90.40	90.40	90.40	88.00	88.00	88.00	88.00	73.60	94.40	91.20	92.00	90.40	85.60	90.40	87.20	92.80	90.40	90.40	88.00	88.80	90.40	88.80	85.60	88.80	89.60	49.60	91.20	92.00	91.20	88.80	90.40	88.00	88.80	88.00	92.80	89.60	88.80	92.00	88.80	91.20	88.80	92.00	95.20	91.20	91.20	91.20	93.60	92.00	94.40	0.00	92.00	95.20	
80.80	85.60	80.00	87.20	80.00	84.80	87.20	88.00	89.60	83.20	90.40	77.60	88.00	76.80	80.80	79.20	88.80	81.60	86.40	76.80	81.60	77.60	84.80	76.80	82.40	83.20	81.60	80.00	80.80	82.40	77.60	84.00	80.00	79.20	79.20	79.20	80.80	80.80	80.80	80.00	86.40	83.20	85.60	82.40	80.80	80.00	80.80	80.00	92.80	80.80	86.40	82.40	83.20	84.00	80.00	85.60	82.40	76.00	86.40	82.40	80.00	89.60	81.60	85.60	85.60	88.80	87.20	80.00	83.20	88.00	88.00	88.80	89.60	84.80	86.40	85.60	80.80	77.60	83.20	89.60	83.20	84.80	92.00	0.00	92.00	
84.80	82.40	84.00	91.20	88.00	84.00	84.00	75.20	76.00	84.80	85.60	88.00	86.40	86.40	77.60	86.40	88.00	84.00	87.20	81.60	82.40	82.40	82.40	85.60	87.20	86.40	82.40	85.60	83.20	79.20	81.60	85.60	87.20	83.20	83.20	82.40	82.40	82.40	82.40	82.40	88.80	73.60	75.20	86.40	80.00	86.40	80.00	83.20	90.40	80.00	80.80	82.40	87.20	82.40	84.00	84.80	84.00	85.60	92.80	81.60	91.20	90.40	88.80	85.60	86.40	83.20	91.20	83.20	88.00	85.60	84.80	86.40	87.20	90.40	85.60	69.60	88.00	82.40	78.40	63.20	89.60	88.00	95.20	92.00	0.00	
